id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34793874,Upper East Side! Studio Near Museum Mile!,256718270,Tara,Manhattan,Upper East Side,40.77932,-73.95343,Entire home/apt,109,30,2,2019-06-01,1.43,1,197
34801761,Bushwick Brand new 3 bed 3 baths,49130598,Joanne,Brooklyn,Bushwick,40.69718,-73.92843,Entire home/apt,328,2,3,2019-06-27,2.81,1,19
34803200,"Home away from home, cozy and amenable.",23819362,Rene,Brooklyn,Canarsie,40.63993,-73.902,Entire home/apt,114,4,4,2019-06-23,2.79,1,284
34804749,Cozy East Village Studio - Backyard Space,81351940,Rick,Manhattan,East Village,40.72387,-73.97845,Entire home/apt,166,2,4,2019-06-30,2.79,1,75
34804794,Central park North Two Bedroom,181287271,Nina,Manhattan,Harlem,40.79966,-73.9539,Entire home/apt,325,3,14,2019-07-05,8.24,1,126
34805393,Stylish 2 bedrooms Downtown Manhattan Chinatown,14156628,Bruno,Manhattan,Lower East Side,40.71255,-73.99147,Entire home/apt,200,2,4,2019-07-01,4.0,1,233
34805654,BEST LOCATION IN MANHATTAN!! COZY ONE BEDROOM!!,91437526,Israel,Manhattan,Hell's Kitchen,40.75435,-73.99801,Entire home/apt,499,3,6,2019-07-05,4.86,1,176
34806115,AMAZING 2 BEDROOMS IN HEART OF CHELSEA!!!,148374046,Isra,Manhattan,Chelsea,40.74437,-74.00007,Entire home/apt,499,3,5,2019-06-25,4.05,1,199
34806449,Designer New Apartment in Nomad / Flatiron,43226402,Eugene,Manhattan,Midtown,40.74305,-73.98368,Entire home/apt,250,30,0,,,1,95
34808422,Vibrant Spacious Artist Friendly Apt in Brooklyn!,7952814,Imani,Brooklyn,Bedford-Stuyvesant,40.69064,-73.95664,Entire home/apt,100,1,3,2019-06-23,2.65,1,43
34809450,Fantastic Apartment in Greenpoint,2157562,Athena,Brooklyn,Greenpoint,40.72235,-73.94533,Entire home/apt,120,3,4,2019-06-22,3.33,1,181
34810928,Spacious Washington Heights Oasis with Laundry,7313602,Amy,Manhattan,Washington Heights,40.85374,-73.93198,Entire home/apt,90,3,1,2019-06-03,0.83,1,12
34811838,Experience the cozy #VanLife in NYC/East Village!,262452748,Nancy,Manhattan,East Village,40.72609,-73.98354,Entire home/apt,89,1,10,2019-06-24,5.88,2,173
34812124,Sunny New York Apartment w/ 2 Spacious Bedrooms!,131103134,Daniel,Manhattan,Upper East Side,40.77388,-73.9568,Entire home/apt,217,3,2,2019-06-19,1.67,1,235
34812586,cozy manhattan hideaway,222201467,Alfie,Manhattan,Upper East Side,40.77176,-73.94903,Entire home/apt,150,2,3,2019-05-31,1.96,1,66
34813344,AWESOME LOCATION!! NEWLY REMODELED APARTMENT!!,262434396,Angeline,Brooklyn,Williamsburg,40.71597,-73.96107,Entire home/apt,650,3,1,2019-06-17,1.0,1,352
34813879,Times Square & Central Park Plus Design,480943,Ro,Manhattan,Hell's Kitchen,40.76714,-73.98784,Entire home/apt,249,2,4,2019-07-02,2.55,2,336
34815163,Glamp In a Cozy Spacious Camper Van In NYC!,262452748,Nancy,Manhattan,East Village,40.72611,-73.98208,Entire home/apt,85,1,6,2019-06-24,3.53,2,170
34815717,Fantastic West Harlem Brownstone,243189296,T. Reginald,Manhattan,Harlem,40.80859,-73.95132,Entire home/apt,90,3,0,,,1,3
34816480,MASSIVE loft in the Lower East Side,819674,Andrew,Manhattan,Chinatown,40.71409,-73.9918,Entire home/apt,450,3,0,,,1,4
34816483,Home in Washington Height's Historic District,54415933,Laura,Manhattan,Washington Heights,40.83468,-73.93714,Entire home/apt,300,3,0,,,1,88
34816747,Steps away from Columbia University/ Morningside P,206758177,Miguel,Manhattan,Harlem,40.80526,-73.95522,Entire home/apt,195,1,11,2019-06-25,7.5,3,33
34817032,Fantastic Midtown Elegance,94101463,Jessica,Manhattan,Midtown,40.75316,-73.97099,Entire home/apt,300,3,15,2019-07-06,8.82,1,357
34817571,Prime location - 2 Bedroom Penthouse Views,22953090,David,Manhattan,Upper East Side,40.7724,-73.95762,Entire home/apt,500,1,2,2019-06-20,1.46,1,151
34817616,5 min walk to Times Square!  Sleeps 5. Very clean.,251535441,Nick,Manhattan,Hell's Kitchen,40.76047,-73.99202,Entire home/apt,199,7,6,2019-07-01,3.46,1,102
34818201,Whole floor(2bedroom) for group in safe Area,41326856,Jeerathinan,Queens,Elmhurst,40.74464,-73.8791,Entire home/apt,145,1,0,,,5,110
34819702,Private Pristine Studio in Brooklyn,10700780,Rose,Brooklyn,Windsor Terrace,40.64932,-73.98018,Entire home/apt,90,1,11,2019-06-23,7.17,1,3
34822061,NYC Ocean Front Suburb,262528929,Alfonso,Bronx,Throgs Neck,40.828,-73.81275,Entire home/apt,100,3,1,2019-06-22,1.0,1,336
34825113,Amazing 2 BDRM in Heart of SOHO/LITTLE ITALY,62745,Roberto,Manhattan,Little Italy,40.7185,-73.99824,Entire home/apt,175,30,0,,,1,198
34830629,"Large, luxury, one bedroom with veranda & garden",37170601,Petros,Brooklyn,Flatlands,40.61401,-73.92112,Entire home/apt,125,3,0,,,1,42
34830893,Sun-drenched 1 bedroom in Clinton Hill/Bed-Stuy,10273046,Irene,Brooklyn,Bedford-Stuyvesant,40.69021,-73.95058,Entire home/apt,120,14,0,,,1,53
34833931,2BR LUXARY DUPLEX LOFT Downtown Brooklyn (4+ Days),48194192,Allen,Brooklyn,Clinton Hill,40.69526,-73.96321,Entire home/apt,395,4,1,2019-06-22,1.0,4,22
34834383,High View of the River,61396454,Ash,Manhattan,Midtown,40.75534,-73.96446,Entire home/apt,200,30,0,,,14,365
34834531,Cozy 2 Bed 1 Bath- Sutton place,61396454,Ash,Manhattan,Midtown,40.75406,-73.96436,Entire home/apt,225,30,0,,,14,343
34834620,Fully Renovated 1 Bedroom- Washer Dryer,61396454,Ash,Manhattan,Midtown,40.7554,-73.96474,Entire home/apt,200,30,1,2019-06-14,1.0,14,289
34834789,The Bulls Horn's,61396454,Ash,Manhattan,Midtown,40.75523,-73.96342,Entire home/apt,300,30,0,,,14,339
34834869,Gorgeous 2 Bed 1 Bath - Sutton Place,61396454,Ash,Manhattan,Midtown,40.75494,-73.96522,Entire home/apt,220,30,0,,,14,332
34834953,The Bridge View- Sutton Place,61396454,Ash,Manhattan,Midtown,40.75568,-73.96474,Entire home/apt,300,30,0,,,14,333
34835013,Fully Renovated One Bedroom- Sutton place,61396454,Ash,Manhattan,Midtown,40.75379,-73.96433,Entire home/apt,190,30,1,2019-06-21,1.0,14,302
34835072,High End Renovated Apartment - Sutton place,61396454,Ash,Manhattan,Midtown,40.75669,-73.96199,Entire home/apt,300,30,0,,,14,329
34835303,Renovated Sutton Place Apartment- Free Gym,61396454,Ash,Manhattan,Midtown,40.75643,-73.96375,Entire home/apt,300,30,1,2019-06-12,1.0,14,333
34835501,The River View- Sutton Place,61396454,Ash,Manhattan,Midtown,40.75451,-73.96348,Entire home/apt,190,30,0,,,14,365
34835522,Beautiful 2 Bedrooms in upper East #5,1786901,Shai,Manhattan,Upper East Side,40.78345,-73.94751,Entire home/apt,200,3,0,,,9,29
34836737,Spacious Harlem Home in Manhattan!,9486614,Roberto,Manhattan,Harlem,40.81157,-73.94654,Entire home/apt,799,3,0,,,1,51
34837017,AMAZING 3 BEDROOM APT IN BROOKLYN NY,262469851,Jay,Brooklyn,Williamsburg,40.71853,-73.94808,Entire home/apt,659,4,4,2019-06-06,3.0,1,334
34837784,Stylish One Bedroom Apartment!!,262470176,Jason,Brooklyn,Williamsburg,40.7192,-73.94805,Entire home/apt,650,3,4,2019-06-16,3.64,1,359
34837940,SPACIOUS 3 BEDROOM APARTMENT In BROOKLYN!!,262634390,Melissa,Brooklyn,Greenpoint,40.72235,-73.94176,Entire home/apt,650,3,2,2019-06-20,2.0,1,346
34838079,Great Location in Chinatown and Little Italy,259968021,Che,Manhattan,Chinatown,40.71837,-73.99633,Entire home/apt,260,2,5,2019-07-01,3.41,1,235
34838171,"Gorgeous, stylish 3 Bedroom Apt in Greenpoint, BK",294307,Swetha,Brooklyn,Greenpoint,40.73735,-73.95532,Entire home/apt,250,3,0,,,1,114
34838351,Stunning 2Bed/2BA + 300sqft deck by the river!,931058,Nadine,Brooklyn,Williamsburg,40.7215,-73.96,Entire home/apt,399,1,1,2019-07-02,1.0,1,41
34840495,Newly Renovated 5 Bed 2 Bath Spacious Apartment.,262657892,Philip,Brooklyn,Crown Heights,40.66473,-73.93134,Entire home/apt,475,3,2,2019-06-30,2.0,3,219
34840894,Modern Loft in East Williamsburg (Morgan Ave),1306620,Mia,Brooklyn,Bushwick,40.70473,-73.92867,Entire home/apt,200,3,1,2019-07-01,1.0,1,46
34842320,☆ ❣  Cozy 2 ideal location| private entrance ☆ ❣,259880452,Malik,Queens,Flushing,40.75652,-73.81368,Entire home/apt,99,1,3,2019-07-07,3.0,2,357
34843532,✰ RARE FIND ✰ PRIVATE PATIO ✰,229506961,Alex,Manhattan,Midtown,40.75935,-73.96471,Entire home/apt,289,2,3,2019-07-04,3.0,1,309
34843761,AMAZING TWO BDRM IN MIDTOWN MANHATTAN!!,262570325,Javier,Manhattan,Hell's Kitchen,40.75967,-73.99219,Entire home/apt,499,3,6,2019-07-06,4.62,1,361
34844071,SWEET STUDIO 4 BLOCKS FROM THE BEACH! 15min to NYC,56306339,Al,Staten Island,Midland Beach,40.57503,-74.09523,Entire home/apt,61,5,0,,,1,290
34844239,❀ Bright and cozy townhouse | Ideal for families ❀,154268909,Malik,Queens,Bellerose,40.74027,-73.71829,Entire home/apt,180,2,0,,,2,281
34855302,West Village GEM on Charles St!,262767899,Paola,Manhattan,West Village,40.73559,-73.99959,Entire home/apt,299,2,1,2019-06-19,1.0,1,118
34857004,Sunny 1BR in the Heart of the Lower East Side,13738322,Gordy,Manhattan,Lower East Side,40.72183,-73.98803,Entire home/apt,125,1,4,2019-06-23,2.55,1,0
34857809,Artistic Studio on the Upper East Side,69433846,Isabelle,Manhattan,Upper East Side,40.77621,-73.9616,Entire home/apt,180,2,0,,,1,0
34858021,Entire sunlit Little Italy apartment,136025561,Alexandra,Manhattan,Little Italy,40.71758,-73.99792,Entire home/apt,95,2,2,2019-07-01,1.33,2,0
34858480,"Beautiful 1BR, water view next to Madison Square",23046080,Zyad,Manhattan,Chelsea,40.75295,-73.9955,Entire home/apt,250,6,1,2019-07-05,1.0,1,3
34858641,"Minimalist, Designer Apt Flooded with Sun & Views",26023166,Tiffany,Brooklyn,Clinton Hill,40.68182,-73.959,Entire home/apt,200,3,1,2019-05-30,0.73,1,50
34858865,"Private home next to beach,transport,parking",32162495,Mostafa,Staten Island,Eltingville,40.53939,-74.15389,Entire home/apt,299,10,0,,,3,30
34859742,Elegant 2 Bed.-10 min to Manhattan,10513282,Daniel,Queens,Ditmars Steinway,40.7753,-73.90994,Entire home/apt,93,2,1,2019-06-02,0.81,1,361
34859794,Beautiful Luxury Brownstone Apt in Brooklyn,36082598,Genevieve,Brooklyn,Bedford-Stuyvesant,40.68315,-73.95222,Entire home/apt,225,2,6,2019-06-30,3.83,2,273
34859801,Enjoy NY under the lights of the Empire State.,45433836,Michelle,Manhattan,Chelsea,40.74473,-73.99213,Entire home/apt,310,7,0,,,1,81
34860021,"Spacious sunny 1 bedroom, steps away from subway",262803937,Roddison,Brooklyn,Prospect-Lefferts Gardens,40.66288,-73.95277,Entire home/apt,90,2,4,2019-06-24,2.73,1,73
34860207,Spacious 2 Bedroom - Quiet and Easily Accessible,90463984,Isabelle,Queens,Richmond Hill,40.69838,-73.84228,Entire home/apt,120,7,0,,,3,122
34862827,Exceptional Upper West Side Oasis,4185618,Michael,Manhattan,Upper West Side,40.77629,-73.98017,Entire home/apt,249,3,3,2019-07-07,2.73,1,118
34865230,Cool studio in Brooklyn Heights,3415882,Matthew,Brooklyn,Brooklyn Heights,40.69015,-73.99271,Entire home/apt,150,5,2,2019-07-03,2.0,1,10
34865775,Lovely LES apartment,137949496,Dolev,Manhattan,Lower East Side,40.72081,-73.99069,Entire home/apt,110,7,2,2019-06-23,2.0,1,0
34866413,Cozy and convenient studio in Chelsea,61882349,Janet,Manhattan,Chelsea,40.7483,-74.0008,Entire home/apt,93,5,2,2019-06-16,2.0,1,0
34866447,Newly Renovated 4 Bed 2 Bath Spacious Apartment,262657892,Philip,Brooklyn,Crown Heights,40.66682,-73.93022,Entire home/apt,370,3,3,2019-06-24,1.8,3,220
34866682,New 9 Bed 4 Full Bath 3000 SF Spacious Apartment,262657892,Philip,Brooklyn,Crown Heights,40.66678,-73.93035,Entire home/apt,830,3,0,,,3,213
34866737,amazing 3 BR 1 Bath in Hanover sq.,115771987,Yuki,Manhattan,Financial District,40.7075,-74.00853,Entire home/apt,196,30,0,,,6,222
34866786,Amazing 2 Bed 2 Bath with Gym in the UWS #6104,116305897,Laura,Manhattan,Upper West Side,40.78932,-73.97359,Entire home/apt,250,30,0,,,9,312
34867034,“Epic” The highest apartment in New York,184506477,Ieong,Manhattan,Chelsea,40.74743,-73.99136,Entire home/apt,440,2,1,2019-05-21,0.61,1,2
34867166,Gorgeous 1 bedroom apt in Williamsburg Brooklyn,108079367,Alex,Brooklyn,Williamsburg,40.71097,-73.94164,Entire home/apt,105,14,0,,,1,40
34867574,Grand Central/United Nations-New 2Beds2Baths,25157246,Cindy,Manhattan,Midtown,40.75216,-73.96912,Entire home/apt,159,90,0,,,2,330
34868182,➖PRIVATE ROOFTOP ➖ LUXURY LIVING IN NEW YORK CITY!,229498124,Rajeev,Manhattan,Midtown,40.75978,-73.96629,Entire home/apt,489,2,2,2019-06-17,1.67,1,320
34868325,Airbnb on the Bruckner in the Bronx.,34655986,Curtis,Bronx,Port Morris,40.80464,-73.92575,Entire home/apt,125,14,0,,,1,365
34868859,Spectacular 2 bed 2 bath with W/D in the APT #6117,35098529,David,Manhattan,Kips Bay,40.74409,-73.97605,Entire home/apt,310,30,0,,,5,214
34868954,3 Bedroom Williamsburg Duplex 15 min to Manhattan!,262883761,Bill,Brooklyn,Williamsburg,40.71359,-73.94875,Entire home/apt,203,3,4,2019-07-01,3.53,1,254
34869197,Chic Sunlit Williamsburg Apartment w/Private Patio,262884890,Cam,Brooklyn,Williamsburg,40.70708,-73.94168,Entire home/apt,154,3,5,2019-07-04,4.05,1,269
34869328,Whole house next to 2/5 trains- 30min to Manhattan,293911,Sergios & Fani,Brooklyn,East Flatbush,40.64521,-73.94452,Entire home/apt,220,5,0,,,1,75
34870313,Upper East Side Spacious STUDIO,2374185,Amapola,Manhattan,Upper East Side,40.77374,-73.95153,Entire home/apt,300,30,0,,,1,348
34870382,2 bedroom apt in Wburg near Grand St,49906311,Selina,Brooklyn,Williamsburg,40.71146,-73.94217,Entire home/apt,150,4,0,,,1,0
34871854,Most wonderful 2 BR Apartment in Lower Manhattan,261898854,Layla,Manhattan,East Village,40.72128,-73.97899,Entire home/apt,200,14,2,2019-06-21,1.5,1,233
34886804,Entire 1 bedroom Suite All yours!!,43252773,Karim,Manhattan,Harlem,40.81103,-73.94813,Entire home/apt,289,1,0,,,2,301
34887720,Gorgeous 4  Bedroom 4 Bath Apt at West Village,132777237,Hannah,Manhattan,West Village,40.73473,-74.00135,Entire home/apt,650,30,0,,,1,277
34888503,Charming town of Tottenville right outside NYC,962249,Dora,Staten Island,Tottenville,40.50943,-74.24442,Entire home/apt,70,3,1,2019-07-01,1.0,1,128
34889154,HUGE 3 BEDROOMS IN BEST PART OF BROOKLYN!!,262435950,Miguel Angel,Brooklyn,Bushwick,40.69551,-73.91697,Entire home/apt,399,3,7,2019-07-02,5.25,1,358
34890465,Magical Duplex in the Heart of Manhattan!,262990767,Alfonso,Manhattan,Midtown,40.74381,-73.98492,Entire home/apt,590,1,0,,,1,365
34892732,Affordable 2 bedroom in hell's kitchen,42222090,Kita,Manhattan,Hell's Kitchen,40.76885,-73.98611,Entire home/apt,289,3,3,2019-07-06,3.0,2,125
34893564,Gramercy Park Studio Apartment (Max 2 people),226519844,Lidiya,Manhattan,Gramercy,40.73684,-73.9842,Entire home/apt,117,1,3,2019-06-20,2.43,1,233
34894405,Luxurious apartment by Columbus square,105634248,Joe,Manhattan,Upper West Side,40.79328,-73.96817,Entire home/apt,250,31,0,,,3,347
34894968,Cosy two-bedroom Prospect Park Apartment,263013451,Julia,Brooklyn,Flatbush,40.64522,-73.95816,Entire home/apt,160,3,0,,,1,125
34895344,"West 55th street, Lux 1bd Serviced Apartment",22541573,Ken,Manhattan,Hell's Kitchen,40.76957,-73.99292,Entire home/apt,229,30,0,,,87,115
34895399,Luxury 2 Beds in Midtown with Amazing Views #6111,129589071,Laure,Manhattan,Murray Hill,40.7483,-73.97444,Entire home/apt,265,30,0,,,1,351
34895585,Amazing apartment by Columbus square,105634248,Joe,Manhattan,Upper West Side,40.79482,-73.96639,Entire home/apt,200,31,0,,,3,316
34896039,Gorgeous apartment by Columbus square,105634248,Joe,Manhattan,Upper West Side,40.79355,-73.96752,Entire home/apt,200,31,0,,,3,333
34896977,Home away from Home.,261995854,Indira,Queens,Richmond Hill,40.68243,-73.82668,Entire home/apt,120,2,5,2019-07-06,5.0,1,356
34898461,Amazing midtown apartment near Times square,105626720,Bosi,Manhattan,Theater District,40.76234,-73.98605,Entire home/apt,200,31,0,,,5,341
34899120,Gorgeous midtown apartment near Times square,105626720,Bosi,Manhattan,Hell's Kitchen,40.76189,-73.98765,Entire home/apt,200,31,0,,,5,341
34899507,Cozy Studio Apartment on the Upper East Side,133449862,Stella,Manhattan,Upper East Side,40.76735,-73.95433,Entire home/apt,130,5,0,,,1,188
34899759,"Luxury High Rise, Water Front View with Balcony",73678055,Yoon,Brooklyn,Williamsburg,40.71988,-73.96381,Entire home/apt,188,5,5,2019-07-01,3.33,1,101
34900957,Awesome midtown apartment near Times square,105626720,Bosi,Manhattan,Hell's Kitchen,40.76377,-73.9873,Entire home/apt,200,31,0,,,5,329
34901323,Incredible Industrial Loft 1BR in Williamsburg,238328671,Brady,Brooklyn,Williamsburg,40.71706,-73.95988,Entire home/apt,375,1,3,2019-07-04,3.0,1,43
34902183,Calming & Bright 1 BR Apt in Upper West Side,263054681,Carmen,Manhattan,Harlem,40.81982,-73.94481,Entire home/apt,93,30,0,,,1,325
34902713,Cozy Lenox Hill Studio,68398714,Farah,Manhattan,Upper East Side,40.76233,-73.96193,Entire home/apt,175,2,1,2019-06-30,1.0,1,83
34903658,"""Treehouse"" in the East Village with Private Patio",80573606,Alex,Manhattan,East Village,40.72649,-73.98433,Entire home/apt,275,2,3,2019-06-16,2.05,1,12
34903861,"Get up and Go, Small comfy Studio in the Bronx",126614438,Jada,Bronx,Westchester Square,40.83616,-73.84638,Entire home/apt,75,1,5,2019-06-24,3.95,1,355
34904836,Ft. Greene Loft,4267864,Heidi,Brooklyn,Fort Greene,40.69234,-73.97219,Entire home/apt,150,3,4,2019-06-30,3.64,1,1
34906695,Brooklyn's Finest,47399487,Malik,Brooklyn,Flatbush,40.64208,-73.95574,Entire home/apt,150,2,2,2019-07-05,2.0,1,113
34907095,Gorgeous Apartment in a Historic Brownstone,13874881,Marina,Brooklyn,Crown Heights,40.67672,-73.94856,Entire home/apt,90,3,4,2019-06-28,4.0,1,18
34907479,Home in Harlem,26597048,M. Elizabeth,Manhattan,Harlem,40.80497,-73.94152,Entire home/apt,106,3,7,2019-07-05,6.0,2,5
34907584,Nice 1 Bedroom in Washington Heights,232410,Lynne,Manhattan,Washington Heights,40.83903,-73.94588,Entire home/apt,125,2,2,2019-06-02,1.4,1,321
34908245,Cute and Modern Luxury Apartment in Times Square,263084604,Marissa,Manhattan,Hell's Kitchen,40.75951,-73.98898,Entire home/apt,199,1,7,2019-07-06,4.57,1,148
34908806,Large one bedroom in the heart of Williamsburg,558101,Ailee,Brooklyn,Williamsburg,40.7132,-73.96441,Entire home/apt,155,4,1,2019-06-29,1.0,1,0
34908810,"Spacious, modern, clean, rooftop, near all subways",9880282,Duncan,Brooklyn,Boerum Hill,40.68475,-73.9871,Entire home/apt,175,14,3,2019-06-30,2.25,1,0
34909035,"Gorgeous 2bed 2bath on 26flr, 10m from Time Square",10174929,Supin,Queens,Long Island City,40.74836,-73.93866,Entire home/apt,199,10,0,,,1,0
34909594,Spacious Brooklyn Apt with Garden Oasis - Gowanus,8092286,Sharmila,Brooklyn,Gowanus,40.66916,-73.9914,Entire home/apt,135,2,3,2019-07-01,2.09,1,37
34910158,Spacious Private Studio- 15 min ride to Manhattan!,2492400,Fernando,Queens,Sunnyside,40.74807,-73.91343,Entire home/apt,101,3,4,2019-06-23,2.79,1,110
34910222,SUPER COZY APARTMENT IN HEART OF SOHO!!!,43810674,Olimpia,Manhattan,Greenwich Village,40.72748,-74.0008,Entire home/apt,299,3,3,2019-06-14,2.09,2,178
34910439,AMAZING TWO BEDROOMS IN BEST PART OF SoHo!!,43810674,Olimpia,Manhattan,SoHo,40.72599,-74.00249,Entire home/apt,268,3,1,2019-06-13,1.0,2,178
34910477,Spacious 2BR duplex in charming brownstone,263113162,Andrew,Manhattan,Harlem,40.8287,-73.94687,Entire home/apt,120,30,0,,,1,94
34911014,Great apartment minutes away from Times square,105626720,Bosi,Manhattan,Hell's Kitchen,40.76359,-73.98608,Entire home/apt,200,31,0,,,5,354
34911913,River View Studio!,263122683,Andrea,Brooklyn,Williamsburg,40.7201,-73.96373,Entire home/apt,150,3,1,2019-06-02,0.81,1,74
34912334,Sunny Private 1BR Suite w/Kitchen/Bath @A/C Lines,81325020,Matt & Crutch,Brooklyn,Bedford-Stuyvesant,40.67916,-73.92559,Entire home/apt,85,3,3,2019-06-22,2.05,3,43
34922682,"Massive & Convenient 2  Bedroom, 1.5 bath Central",244030009,Ben,Manhattan,Midtown,40.74324,-73.98329,Entire home/apt,550,1,0,,,1,48
34926055,New Studio in the UES with Gym and Pool #6126,130270076,Keren,Manhattan,East Harlem,40.78645,-73.94873,Entire home/apt,150,30,0,,,2,311
34928299,"Great views, great location, great apartment!",1668747,Guido,Manhattan,Hell's Kitchen,40.76022,-74.00117,Entire home/apt,194,3,2,2019-07-02,2.0,1,44
34929338,Beautiful Summer Home in the East Village!,6887469,Petra,Manhattan,East Village,40.72605,-73.98269,Entire home/apt,175,30,0,,,1,326
34930138,"Stylish, Spacious Cobble Hill 1-bedroom, nr trains",5761174,Sally,Brooklyn,Boerum Hill,40.68993,-73.99204,Entire home/apt,151,7,1,2019-06-03,0.81,1,14
34931085,Casual Boho Chic 1 Bed Apt in NYC's Midtown East,234975196,Toni,Manhattan,Midtown,40.75583,-73.96836,Entire home/apt,120,2,0,,,1,0
34932971,Sonder | 116 John | Airy 1BR + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.70641,-74.00532,Entire home/apt,137,29,0,,,327,361
34933454,Sonder | 116 John | Relaxed 1BR + Rooftop,219517861,Sonder (NYC),Manhattan,Financial District,40.70644,-74.00515,Entire home/apt,137,29,0,,,327,333
34933648,Sonder | 116 John | Bright 1BR + Rooftop,219517861,Sonder (NYC),Manhattan,Financial District,40.70782,-74.00616,Entire home/apt,137,29,0,,,327,341
